"Story","Title","Result","Date","Stability","Duration (s)"
"When checking in to the pet hotel","Petra books her pet cat into the hotel","SUCCESS","2024-04-01T03:50:16.110583503Z[Etc/UTC]","0.0","0.62"
"When checking in to the pet hotel","Petra checks her cat out of the hotel","SUCCESS","2024-04-01T03:50:16.800348577Z[Etc/UTC]","0.0","0.03"
